ID,item_cnt_month
15620,0.14590979
15621,0.14590979
15622,0.39912647
15623,0.09624556
15624,0.4141614
15625,0.14590979
15626,0.1694588
15627,0.14590979
15628,0.14590979
15629,0.120452225
15630,0.14590979
15631,0.14590979
15632,0.14590979
15633,0.09335655
15634,0.14590979
15635,0.14590979
15636,0.13939759
15637,0.41632146
15638,0.3618426
15639,0.14590979
15640,0.14590979
15641,0.12533501
15642,0.14590979
15643,0.1694588
15644,0.16408435
15645,0.12333885
15646,0.5334243
15647,0.17674503
15648,0.14590979
15649,1.039266
15650,0.43481117
15651,0.1395798
15652,0.09076166
15653,0.14590979
15654,0.14590979
15655,0.14590979
15656,0.4141614
15657,0.4141614
15658,0.11028117
15659,0.23889169
15660,0.5269539
15661,3.081839
15662,0.4141614
15663,0.14590979
15664,0.3887177
15665,0.14590979
15666,0.14590979
15667,0.14590979
15668,0.14590979
15669,0.21606901
15670,0.14590979
15671,0.72242045
15672,0.14590979
15673,0.14590979
15674,0.7592424
15675,0.60502946
15676,1.1521907
15677,0.16943794
15678,0.15016595
15679,0.14590979
15680,3.8023326
15681,0.14590979
15682,0.14590979
15683,0.14590979
15684,0.47309646
15685,0.13970557
15686,0.4141614
15687,0.14590979
15688,0.11478725
15689,0.14590979
15690,0.14590979
15691,0.14590979
15692,0.20155108
15693,0.5769313
15694,0.14590979
15695,0.14590979
15696,1.0598128
15697,0.5235771
15698,0.1221163
15699,0.2150389
15700,0.14590979
15701,0.30899048
15702,0.83725
15703,0.5638801
15704,1.0099767
15705,0.16068709
15706,0.15758705
15707,0.077185124
15708,0.12118763
15709,0.14590979
15710,0.14590979
15711,0.5140839
15712,0.43136603
15713,0.29380316
15714,0.12338534
15715,1.2683026
15716,0.14590979
15717,0.14590979
15718,0.14590979
15719,0.14590979
15720,0.1396465
15721,1.4323273
15722,0.5060492
15723,0.14886665
15724,0.10464916
15725,0.121405125
15726,0.14590979
15727,0.14590979
15728,0.4160605
15729,0.26878667
15730,0.40285346
15731,0.70581037
15732,0.14590979
15733,0.14590979
15734,0.15222642
15735,0.32552955
15736,0.110836565
15737,0.34232113
15738,0.2818113
15739,0.14119714
15740,0.29276544
15741,0.07530329
15742,0.4141614
15743,0.10593957
15744,0.15509859
15745,0.1694588
15746,0.12173709
15747,0.121405125
15748,0.14590979
15749,0.12746644
15750,0.12746644
15751,0.121405125
15752,0.13851514
15753,0.13199288
15754,0.1269601
15755,0.14590979
15756,0.14025691
15757,0.14590979
15758,0.8606609
15759,0.7058667
15760,20.0
15761,0.2803381
15762,0.14590979
15763,0.09766403
15764,1.0654585
15765,0.14590979
15766,0.14590979
15767,0.14590979
15768,0.14590979
15769,0.183525
15770,0.14590979
15771,0.121405125
15772,0.15758705
15773,0.14590979
15774,0.4141614
15775,0.14590979
15776,0.11916438
15777,0.12097898
15778,0.14590979
15779,0.14590979
15780,0.14590979
15781,0.14590979
15782,0.11916438
15783,0.14590979
15784,0.24380873
15785,0.28390133
15786,0.3184098
15787,0.14543077
15788,0.20674756
15789,0.7321205
15790,0.28593758
15791,0.14590979
15792,0.09906763
15793,0.14590979
15794,0.14590979
15795,0.17101121
15796,0.13247576
15797,0.14590979
15798,3.8133087
15799,0.14590979
15800,0.14590979
15801,0.5898064
15802,0.33292028
15803,0.14590979
15804,1.811759
15805,1.3618882
15806,0.97939116
15807,0.37807098
15808,0.46468088
15809,0.19652176
15810,0.100366
15811,0.32871208
15812,0.11354914
15813,0.14590979
15814,0.10298571
15815,0.14590979
15816,0.14590979
15817,0.5126705
15818,0.37639165
15819,0.70037174
15820,0.6725959
15821,0.5352486
15822,0.14590979
15823,0.81749225
15824,0.14590979
15825,0.8392503
15826,0.14868513
15827,0.12915462
15828,0.14590979
15829,0.14590979
15830,0.14590979
15831,0.3527496
15832,0.14590979
15833,0.17032444
15834,0.14590979
15835,0.10403198
15836,0.14590979
15837,0.10016379
15838,0.36745936
15839,0.45327434
15840,0.64988554
15841,0.14590979
15842,0.42049864
15843,0.22662604
15844,0.14590979
15845,0.13263276
15846,0.12413567
15847,0.1221163
15848,0.121405125
15849,0.12359089
15850,0.14590979
15851,0.3147949
15852,1.1104892
15853,0.114944845
15854,0.16225708
15855,0.23889169
15856,0.11206776
15857,0.16943794
15858,0.14590979
15859,0.20484766
15860,0.10664058
15861,0.7989167
15862,0.1221163
15863,0.14590979
15864,0.14590979
15865,0.21053192
15866,0.10595819
15867,0.14590979
15868,0.5195259
15869,0.17128253
15870,0.14590979
15871,0.14590979
15872,0.14590979
15873,0.12817779
15874,0.14590979
15875,0.14590979
15876,0.36036944
15877,0.14590979
15878,0.14590979
15879,0.10573426
15880,0.14590979
15881,0.14590979
15882,0.14590979
15883,0.14590979
15884,0.19771287
15885,0.4141614
15886,0.14590979
15887,0.75740516
15888,1.6202762
15889,0.12338534
15890,0.14590979
15891,0.14590979
15892,0.6532674
15893,0.14590979
15894,0.1530748
15895,0.13869709
15896,0.12746644
15897,0.14590979
15898,0.09957665
15899,0.4141614
15900,0.09657386
15901,0.27956694
15902,0.14590979
15903,0.15930721
15904,0.15262574
15905,0.11715314
15906,0.14590979
15907,0.14590979
15908,0.23343448
15909,0.5959536
15910,0.52732074
15911,0.546378
15912,0.14590979
15913,0.14590979
15914,0.14590979
15915,0.7878009
15916,0.4141614
15917,0.47671333
15918,1.0389106
15919,0.14590979
15920,0.3903169
15921,0.14590979
15922,0.14590979
15923,0.19505706
15924,0.14590979
15925,0.14590979
15926,0.14590979
15927,0.14590979
15928,0.120452225
15929,0.16150993
15930,0.11347112
15931,0.14590979
15932,0.14590979
15933,0.1744059
15934,0.26245296
15935,0.5026685
15936,0.14590979
15937,0.121405125
15938,0.19867036
15939,0.24294132
15940,0.5877464
15941,0.4401158
15942,0.16336659
15943,0.18721321
15944,0.15096349
15945,0.14590979
15946,0.34252077
15947,0.14590979
15948,0.12746644
15949,0.14590979
15950,0.116282195
15951,0.36722255
15952,0.14590979
15953,0.15572733
15954,0.5030127
15955,0.14590979
15956,0.7158849
15957,0.1441162
15958,0.14590979
15959,0.2185569
15960,0.24604863
15961,0.13999248
15962,0.14590979
15963,0.35624844
15964,0.12073061
15965,0.4612371
15966,0.14852381
15967,0.14590979
15968,0.4141614
15969,0.49459076
15970,0.14590979
15971,0.1491423
15972,0.21554253
15973,0.6932352
15974,0.14590979
15975,1.0644805
15976,0.7017306
15977,0.43827876
15978,0.75054026
15979,0.56754273
15980,0.14590979
15981,0.10339144
15982,0.4055462
15983,0.14590979
15984,0.14590979
15985,0.14590979
15986,0.23889169
15987,0.14590979
15988,0.13939759
15989,0.14590979
15990,0.14590979
15991,0.17868415
15992,0.16546366
15993,0.11801383
15994,0.14590979
15995,0.24376018
15996,0.14590979
15997,0.14590979
15998,0.14590979
15999,0.14590979
16000,0.14590979
16001,0.14590979
16002,0.14590979
16003,0.14590979
16004,0.23889169
16005,0.14590979
16006,0.14318234
16007,0.13939759
16008,0.17265329
16009,2.6499193
16010,0.14590979
16011,0.14590979
16012,0.12746644
16013,0.26759136
16014,0.13939759
16015,0.23889169
16016,0.14590979
16017,0.14590979
16018,0.14590979
16019,0.14590979
16020,0.14590979
16021,0.22962631
16022,0.10283393
16023,0.2570076
16024,0.13508499
16025,0.23889169
16026,0.14590979
16027,0.14590979
16028,0.14590979
16029,0.14590979
16030,0.11916438
16031,0.1419509
16032,1.1227129
16033,0.14590979
16034,0.14590979
16035,0.4141614
16036,0.4141614
16037,0.12338534
16038,0.14590979
16039,0.12682542
16040,0.14590979
16041,0.11773804
16042,0.1694588
16043,0.14590979
16044,0.14590979
16045,0.14590979
16046,0.14590979
16047,0.14590979
16048,0.1594904
16049,0.14590979
16050,0.12990409
16051,0.1347259
16052,0.23889169
16053,0.098433495
16054,1.8354964
16055,0.22962631
16056,0.14590979
16057,0.11697075
16058,0.14590979
16059,0.1333423
16060,0.36780757
16061,0.2982119
16062,0.23637407
16063,1.0644805
16064,0.23889169
16065,0.14590979
16066,0.11773804
16067,0.12476006
16068,0.5068226
16069,0.3531857
16070,0.4141614
16071,0.14590979
16072,0.23889169
16073,0.14590979
16074,0.14590979
16075,0.14590979
16076,0.14590979
16077,0.14590979
16078,0.14590979
16079,0.14590979
16080,0.14590979
16081,0.14590979
16082,0.14590979
16083,0.14590979
16084,0.14590979
16085,0.14590979
16086,0.14590979
16087,0.23889169
16088,0.14590979
16089,0.14590979
16090,0.14590979
16091,0.14590979
16092,0.14590979
16093,0.14590979
16094,0.14590979
16095,0.14590979
16096,0.14590979
16097,0.14590979
16098,0.14590979
16099,0.14590979
16100,0.14590979
16101,0.14590979
16102,0.14590979
16103,0.14590979
16104,0.14590979
16105,0.110581696
16106,0.09116343
16107,0.14590979
16108,0.4557369
16109,0.14590979
16110,0.50522846
16111,0.7234204
16112,0.2924981
16113,0.14590979
16114,0.14590979
16115,0.14590979
16116,0.13287789
16117,0.14590979
16118,0.14590979
16119,0.13896117
16120,0.09537578
16121,0.10809055
16122,0.4141614
16123,0.14590979
16124,0.13268712
16125,0.13119215
16126,0.1694588
16127,0.14590979
16128,0.1211175
16129,0.34836727
16130,0.14590979
16131,0.14590979
16132,0.14590979
16133,0.11141577
16134,0.4141614
16135,0.13315833
16136,0.14590979
16137,0.8262905
16138,0.7238902
16139,0.11697298
16140,0.14590979
16141,0.14590979
16142,0.14590979
16143,0.14590979
16144,0.14590979
16145,0.14590979
16146,0.14590979
16147,0.14590979
16148,0.11538786
16149,0.12035173
16150,0.14590979
16151,0.14590979
16152,0.100040674
16153,0.14590979
16154,0.14590979
16155,0.116566
16156,0.4141614
16157,0.2630428
16158,0.14590979
16159,0.14590979
16160,0.7030616
16161,0.14590979
16162,0.4141614
16163,0.23889169
16164,0.14590979
16165,0.43197468
16166,0.6344084
16167,0.12002629
16168,0.15919593
16169,0.12002629
16170,0.23299555
16171,0.14590979
16172,0.14285088
16173,0.16866991
16174,0.39067975
16175,0.15984777
16176,0.4141614
16177,0.5060492
16178,0.2208157
16179,0.4141614
16180,0.12100065
16181,0.4141614
16182,0.5924459
16183,0.4141614
16184,0.18721321
16185,0.8933
16186,0.14590979
16187,0.11642116
16188,0.1127888
16189,0.1453371
16190,0.35350776
16191,0.12746644
16192,0.14590979
16193,0.3565928
16194,0.23889169
16195,0.14590979
16196,0.14590979
16197,0.1634331
16198,0.12682542
16199,0.14590979
16200,0.14294952
16201,6.092258
16202,0.11436057
16203,0.14590979
16204,0.3772586
16205,0.4689942
16206,0.65817606
16207,0.3526101
16208,0.18430376
16209,0.20454025
16210,0.14590979
16211,0.08379996
16212,0.551668
16213,0.32408312
16214,0.14590979
16215,0.12746644
16216,0.32944873
16217,0.14590979
16218,0.14590979
16219,0.19146922
16220,0.14590979
16221,0.7576474
16222,0.14590979
16223,0.1221163
16224,0.15703091
16225,0.12746644
16226,0.11773804
16227,0.12616104
16228,1.0644805
16229,0.4141614
16230,0.14590979
16231,0.14590979
16232,0.4141614
16233,0.14590979
16234,0.14590979
16235,0.14590979
16236,0.14590979
16237,0.55954087
16238,0.14590979
16239,0.09855929
16240,0.14590979
16241,0.13846588
16242,0.15509859
16243,0.418297
16244,0.15639627
16245,0.14590979
16246,0.115125924
16247,0.11766741
16248,0.4141614
16249,0.08685142
16250,0.5060492
16251,0.14590979
16252,0.4141614
16253,0.16994148
16254,0.19353694
16255,0.14590979
16256,0.6635821
16257,0.14590979
16258,0.78815997
16259,0.14590979
16260,0.14590979
16261,0.14590979
16262,0.23461615
16263,0.14590979
16264,0.14590979
16265,0.14590979
16266,0.0949918
16267,0.23889169
16268,0.11373091
16269,0.14332485
16270,0.14590979
16271,0.3721049
16272,0.11353442
16273,0.1385923
16274,0.37807098
16275,0.10013941
16276,0.1628769
16277,1.9578671
16278,0.37179387
16279,1.3972006
16280,0.2056
16281,0.6796572
16282,0.52971053
16283,0.12338534
16284,0.14590979
16285,0.79060924
16286,0.4234512
16287,0.08436653
16288,0.16147327
16289,0.18356037
16290,0.14590979
16291,0.23590054
16292,0.11773804
16293,0.14590979
16294,0.22053702
16295,0.30633855
16296,0.11551252
16297,0.54860544
16298,0.16429281
16299,0.3780512
16300,0.9179466
16301,0.4966461
16302,0.47850078
16303,0.18277124
16304,0.11773804
16305,0.37790787
16306,0.14590979
16307,0.11844957
16308,0.23512517
16309,0.34328312
16310,0.12331468
16311,0.11644122
16312,0.6731893
16313,0.63055384
16314,0.4141614
16315,0.14590979
16316,0.14590979
16317,0.11916438
16318,0.10234395
16319,0.14590979
16320,0.12413567
16321,0.14590979
16322,0.17570862
16323,0.2104983
16324,0.31467623
16325,0.14590979
16326,0.5060492
16327,0.32562903
16328,0.14590979
16329,0.21131328
16330,0.35779613
16331,0.4141614
16332,1.0495173
16333,0.14590979
16334,0.121405125
16335,0.120571345
16336,0.11108455
16337,0.5060492
16338,0.4141614
16339,0.10873729
16340,0.32674807
16341,0.14590979
16342,0.14590979
16343,0.12890503
16344,0.11274096
16345,0.1221163
16346,0.45450124
16347,0.14590979
16348,0.16324246
16349,0.14590979
16350,0.14590979
16351,0.23889169
16352,0.14590979
16353,0.14590979
16354,0.14590979
16355,0.18055078
16356,0.14590979
16357,0.14590979
16358,0.14590979
16359,0.8793733
16360,0.5894669
16361,0.14590979
16362,0.12297621
16363,0.14074
16364,0.41456163
16365,0.14590979
16366,0.12008533
16367,0.10738781
16368,0.14590979
16369,0.14590979
16370,0.14590979
16371,0.11565724
16372,0.14590979
16373,0.4141614
16374,0.4141614
16375,0.4141614
16376,0.39827418
16377,0.14590979
16378,0.14590979
16379,6.674365
16380,0.21197486
16381,0.14590979
16382,0.11773804
16383,0.37969297
16384,0.15657869
16385,0.19638872
16386,0.14590979
16387,0.13939759
16388,0.14590979
16389,0.8493315
16390,0.72242045
16391,0.14590979
16392,0.4725246
16393,0.055951297
16394,0.12651527
16395,0.09684786
16396,0.46931326
16397,0.13999248
16398,0.14590979
16399,0.36074406
16400,0.25586435
16401,0.4141614
16402,0.4141614
16403,0.2757761
16404,0.3526101
16405,0.16180706
16406,0.14590979
16407,0.23882335
16408,0.11773804
16409,0.14590979
16410,0.20313776
16411,0.14590979
16412,0.113630086
16413,0.21375108
16414,0.07158238
16415,0.105796844
16416,0.42733377
16417,0.14590979
16418,0.104433596
16419,0.13422939
16420,0.10521296
16421,0.37727502
16422,0.23093605
16423,0.14590979
16424,0.17432258
16425,0.12191543
16426,0.11644122
16427,0.14590979
16428,0.21283308
16429,0.09710726
16430,0.14590979
16431,0.14590979
16432,0.095042676
16433,0.2967744
16434,0.11466414
16435,0.10999358
16436,0.13268712
16437,0.31421363
16438,0.3724367
16439,0.1221163
16440,1.6844163
16441,0.2150389
16442,0.10567802
16443,0.14267975
16444,0.10914868
16445,0.14590979
16446,0.048992455
16447,0.14590979
16448,0.14590979
16449,0.11353442
16450,0.12008533
16451,0.515171
16452,0.14590979
16453,0.103881955
16454,0.14295861
16455,0.14590979
16456,0.14590979
16457,0.14590979
16458,0.35299832
16459,0.11235675
16460,0.42733377
16461,0.22962631
16462,0.16225708
16463,0.1221163
16464,0.14590979
16465,0.14590979
16466,0.14590979
16467,0.14590979
16468,0.14590979
16469,0.14590979
16470,0.14590979
16471,0.14590979
16472,0.14590979
16473,0.06407583
16474,0.14590979
16475,0.14590979
16476,0.14590979
16477,0.1634331
16478,0.36627138
16479,0.12338534
16480,0.14590979
16481,0.11538786
16482,0.2757761
16483,0.1441162
16484,0.14590979
16485,0.53078645
16486,0.14590979
16487,0.14590979
16488,0.12338534
16489,0.14590979
16490,0.15758705
16491,0.11916438
16492,0.14590979
16493,0.5070794
16494,0.08524755
16495,0.72201794
16496,0.11644122
16497,0.21937077
16498,0.3526101
16499,0.9480475
16500,0.24224973
16501,0.14590979
16502,0.14090121
16503,0.24908091
16504,0.14590979
16505,1.7732112
16506,0.10568911
16507,0.14590979
16508,0.13455477
16509,0.06526387
16510,0.1006777
16511,0.12746644
16512,0.4250661
16513,0.85243726
16514,0.14590979
16515,0.14590979
16516,0.1694588
16517,0.61932755
16518,0.3766082
16519,0.29077363
16520,0.14590979
16521,0.14590979
16522,0.121405125
16523,0.121405125
16524,0.13257518
16525,0.14590979
16526,0.1083768
16527,0.14590979
16528,0.14877567
16529,0.070840955
16530,0.14590979
16531,0.30553406
16532,0.13539252
16533,0.11384112
16534,0.15689582
16535,0.5060492
16536,0.33810768
16537,0.14590979
16538,0.14590979
16539,0.14590979
16540,0.16225708
16541,0.15125468
16542,0.13322589
16543,0.14590979
16544,0.4141614
16545,0.15096349
16546,0.35306525
16547,0.44512898
16548,0.09576774
16549,0.3696654
16550,0.13416997
16551,0.15856981
16552,0.14148253
16553,0.14590979
16554,0.14590979
16555,0.21941292
16556,0.38262144
16557,0.11644122
16558,0.14590979
16559,0.14590979
16560,0.4141614
16561,0.1694588
16562,0.12746644
16563,0.06644848
16564,0.35461807
16565,0.58933175
16566,0.122861415
16567,0.85421634
16568,0.09828684
16569,0.11171013
16570,0.29829675
16571,0.115125924
16572,0.37776124
16573,0.10546923
16574,0.14590979
16575,0.110222906
16576,0.13112885
16577,0.14590979
16578,0.14590979
16579,0.14590979
16580,0.12164283
16581,0.16512257
16582,0.090044975
16583,0.3638065
16584,0.10455307
16585,0.1041742
16586,0.11244002
16587,0.59856087
16588,0.10949299
16589,0.39804387
16590,0.16147327
16591,0.63176167
16592,0.5159609
16593,0.14590979
16594,0.7632123
16595,0.44111443
16596,0.14590979
16597,0.14590979
16598,0.3526101
16599,0.15683955
16600,0.15683955
16601,0.88608176
16602,0.21737128
16603,0.14590979
16604,0.75054026
16605,0.4141614
16606,0.49514964
16607,0.10461724
16608,0.14590979
16609,0.14590979
16610,0.1694588
16611,0.12338534
16612,0.4780659
16613,0.1942035
16614,0.11531764
16615,0.14590979
16616,0.14590979
16617,0.14590979
16618,0.298814
16619,0.14449716
16620,0.14590979
16621,0.18241766
16622,0.14590979
16623,0.09944305
16624,0.11222929
16625,0.09279096
16626,0.13819227
16627,0.14590979
16628,0.14590979
16629,0.14590979
16630,0.14590979
16631,0.14590979
16632,0.24730547
16633,0.37204677
16634,0.14277956
16635,0.14590979
16636,0.4141614
16637,0.2794785
16638,0.37348723
16639,0.18801305
16640,0.14590979
16641,0.14590979
16642,0.4447117
16643,0.10171482
16644,0.14590979
16645,0.14590979
16646,0.14590979
16647,0.20674756
16648,0.14590979
16649,0.6228975
16650,0.14852381
16651,0.14590979
16652,0.14590979
16653,0.14590979
16654,0.4390671
16655,0.14590979
16656,0.48391464
16657,0.12354261
16658,0.14590979
16659,0.4141614
16660,0.14590979
16661,0.14590979
16662,0.37142268
16663,0.18721321
16664,0.11353442
16665,0.16370824
16666,0.11833522
16667,0.13435054
16668,0.14590979
16669,0.14590979
16670,0.14590979
16671,0.14590979
16672,0.14590979
16673,0.14590979
16674,0.14590979
16675,0.14590979
16676,0.59620106
16677,0.14590979
16678,0.25811207
16679,0.2757761
16680,0.121405125
16681,0.10061368
16682,0.24631406
16683,0.18234724
16684,0.13644373
16685,0.14590979
16686,0.12114814
16687,0.14590979
16688,0.107512236
16689,0.14590979
16690,0.5194475
16691,0.09719902
16692,0.121405125
16693,0.14590979
16694,0.14590979
16695,0.20274201
16696,0.14590979
16697,0.278673
16698,0.37376976
16699,0.079748064
16700,0.14590979
16701,0.1694588
16702,0.12338534
16703,0.59716225
16704,0.14590979
16705,0.23889169
16706,0.12331468
16707,0.14590979
16708,0.13939759
16709,0.13229397
16710,0.14590979
16711,0.23106915
16712,0.12668613
16713,0.22932616
16714,0.14590979
16715,0.15108001
16716,0.2150389
16717,0.43202862
16718,0.13508499
16719,0.13939759
16720,0.09855929
16721,0.08937824
16722,0.115125924
16723,0.11781055
16724,0.13635647
16725,0.1221163
16726,0.4141614
16727,0.1694588
16728,0.1324333
16729,0.14590979
16730,0.14590979
16731,0.12605318
16732,0.14590979
16733,0.11127603
16734,0.14590979
16735,0.13697594
16736,0.14590979
16737,0.14590979
16738,0.14590979
16739,0.14590979
16740,0.14590979
16741,0.14590979
16742,0.09811038
16743,0.14590979
16744,0.14590979
16745,0.21197486
16746,0.14590979
16747,0.14590979
16748,0.14590979
16749,0.14590979
16750,0.14590979
16751,0.37727502
16752,0.52531916
16753,0.14590979
16754,0.14590979
16755,0.14590979
16756,0.13134888
16757,0.14590979
16758,0.11235675
16759,0.4141614
16760,0.34794113
16761,0.15923902
16762,0.12338534
16763,0.14590979
16764,0.12382379
16765,0.1628206
16766,0.12746644
16767,0.14590979
16768,0.14590979
16769,0.14590979
16770,0.14590979
16771,0.14590979
16772,0.14590979
16773,0.4141614
16774,0.14590979
16775,0.2514509
16776,0.14590979
16777,0.15462837
16778,0.11436057
16779,0.4141614
16780,0.14590979
16781,0.10727611
16782,0.14590979
16783,0.14590979
16784,0.09609011
16785,0.14590979
16786,0.09641039
16787,0.11039716
16788,0.40305293
16789,0.115125924
16790,0.11551252
16791,0.110088915
16792,0.28093654
16793,0.14590979
16794,0.14590979
16795,0.14590979
16796,0.14590979
16797,0.3526101
16798,0.36002022
16799,0.14590979
16800,0.115125924
16801,0.10742855
16802,0.14590979
16803,0.4141614
16804,0.15615687
16805,0.14590979
16806,0.10841203
16807,0.14590979
16808,0.09623927
16809,0.34081584
16810,0.13906801
16811,0.16225708
16812,0.14590979
16813,0.14590979
16814,0.14590979
16815,0.14590979
16816,0.14590979
16817,0.21627694
16818,0.16388243
16819,0.10916069
16820,0.14590979
16821,0.14590979
16822,0.13939759
16823,0.11935398
16824,0.14590979
16825,0.14590979
16826,0.14590979
16827,0.14590979
16828,0.10242921
16829,0.3800177
16830,0.10393205
16831,0.14590979
16832,0.1694588
16833,0.14590979
16834,0.14590979
16835,0.14590979
16836,0.11773804
16837,0.14590979
16838,0.14590979
16839,0.11240363
16840,0.14590979
16841,0.14590979
16842,0.14590979
16843,0.17468247
16844,0.12338534
16845,0.14590979
16846,0.14590979
16847,0.10678992
16848,0.2643485
16849,0.115867555
16850,0.14590979
16851,0.5060492
16852,0.23889169
16853,0.14590979
16854,0.14590979
16855,0.40139243
16856,0.13939759
16857,0.14590979
16858,0.097694516
16859,0.15262574
16860,0.16318968
16861,0.14590979
16862,0.14590979
16863,0.1694588
16864,0.14590979
16865,0.11916438
16866,0.22662604
16867,0.09710726
16868,0.14590979
16869,0.14590979
16870,0.14590979
16871,0.4141614
16872,0.14590979
16873,0.14590979
16874,0.22258016
16875,0.14590979
16876,0.14590979
16877,0.14590979
16878,0.08654025
16879,0.12682542
16880,0.14590979
16881,0.14590979
16882,0.52739817
16883,0.35681906
16884,0.2008565
16885,0.14590979
16886,0.14590979
16887,0.23889169
16888,0.14590979
16889,0.13243324
16890,0.14590979
16891,0.14590979
16892,0.14590979
16893,0.14590979
16894,0.1694588
16895,0.1694588
16896,0.14590979
16897,0.14590979
16898,0.14590979
16899,0.14590979
16900,0.14590979
16901,0.14590979
16902,0.5060492
16903,0.14590979
16904,0.4141614
16905,0.120452225
16906,0.14590979
16907,0.14590979
16908,0.14590979
16909,0.14590979
16910,0.14590979
16911,0.14590979
16912,0.14590979
16913,1.103143
16914,0.14590979
16915,0.14590979
16916,0.13508499
16917,0.14590979
16918,0.5060492
16919,0.14590979
16920,0.13069424
16921,0.11644122
16922,0.16606134
16923,0.14590979
16924,0.14590979
16925,0.14590979
16926,0.4141614
16927,0.2548074
16928,0.14590979
16929,0.14590979
16930,0.14590979
16931,0.14590979
16932,0.14590979
16933,0.14590979
16934,0.14590979
16935,0.14590979
16936,0.14590979
16937,0.14590979
16938,0.14590979
16939,0.14590979
16940,0.14590979
16941,0.14590979
16942,0.14590979
16943,0.14590979
16944,0.13073629
16945,0.14590979
16946,0.11773804
16947,0.4141614
16948,0.12746644
16949,0.10413158
16950,0.14590979
16951,0.14590979
16952,0.1694588
16953,0.14590979
16954,0.14590979
16955,0.13939759
16956,0.37822098
16957,0.67785996
16958,0.14590979
16959,0.1441162
16960,0.14590979
16961,0.1395798
16962,0.14590979
16963,0.14590979
16964,0.2834949
16965,0.14590979
16966,0.16225708
16967,0.14590979
16968,0.4141614
16969,0.09705037
16970,0.16790703
16971,0.3929116
16972,0.14590979
16973,0.14590979
16974,0.14590979
16975,0.14816451
16976,0.14590979
16977,0.1278041
16978,0.115125924
16979,0.12746644
16980,0.11929572
16981,0.12746644
16982,0.14590979
16983,0.4141614
16984,0.11141577
16985,0.14590979
16986,0.14590979
16987,0.4424067
16988,0.43220043
16989,0.14590979
16990,0.22693545
16991,0.14590979
16992,0.14590979
16993,0.114870965
16994,0.5060492
16995,0.13939759
16996,0.14590979
16997,0.14590979
16998,0.1261625
16999,0.10161859
17000,0.15552175
17001,0.14590979
17002,0.13517997
17003,0.1221163
17004,0.22662604
17005,0.14590979
17006,0.23889169
17007,0.14590979
17008,0.14590979
17009,0.14468697
17010,0.14590979
17011,0.14590979
17012,0.18356544
17013,0.14590979
17014,0.16813785
17015,0.106027275
17016,0.12035173
17017,0.12338534
17018,0.14590979
17019,0.14590979
17020,0.14590979
17021,0.21158445
17022,0.14590979
17023,0.16225708
17024,0.13479167
17025,0.14590979
17026,0.14590979
17027,0.14590979
17028,0.14590979
17029,0.14590979
17030,0.14590979
17031,0.14590979
17032,0.14590979
17033,0.10859534
17034,0.12488896
17035,0.4141614
17036,1.0644805
17037,0.17446294
17038,0.36771998
17039,0.14590979
17040,0.14590979
17041,0.119413316
17042,0.14590979
17043,0.14590979
17044,0.12944585
17045,0.4141614
17046,0.14590979
17047,0.121405125
17048,0.14590979
17049,0.4141614
17050,0.14590979
17051,0.14590979
17052,0.14590979
17053,0.14590979
17054,0.14590979
17055,0.14590979
17056,0.14590979
17057,0.14590979
17058,0.14590979
17059,0.14590979
17060,0.12008533
17061,0.14590979
17062,0.10935295
17063,0.14590979
17064,0.09919
17065,0.09932813
17066,0.14590979
17067,0.10028541
17068,0.14590979
17069,0.14590979
17070,0.14590979
17071,0.12338534
17072,0.43220043
17073,0.14590979
17074,0.14590979
17075,0.14590979
17076,0.14590979
17077,0.14590979
17078,0.09484193
17079,0.12746644
17080,0.23927233
17081,0.14590979
17082,0.15477383
17083,0.14590979
17084,0.10859534
17085,0.18752083
17086,0.11348885
17087,0.12338534
17088,0.18490991
17089,0.1221163
17090,0.14590979
17091,0.41729084
17092,0.14590979
17093,0.11773804
17094,0.14590979
17095,0.14590979
17096,0.14590979
17097,0.22714838
17098,0.12494069
17099,0.12746644
17100,0.5060492
17101,0.13456333
17102,0.14590979
17103,0.14590979
17104,0.2757761
17105,0.083233714
17106,0.11531764
17107,0.1628769
17108,0.14590979
17109,0.14590979
17110,0.14590979
17111,0.14590979
17112,0.14590979
17113,0.09789875
17114,0.14590979
17115,0.14590979
17116,0.14590979
17117,0.18721321
17118,0.10974768
17119,0.49459076
17120,0.10395408
17121,0.14590979
17122,0.14590979
17123,0.1478655
17124,0.12400654
17125,0.14590979
17126,0.16997895
17127,0.121405125
17128,0.12503245
17129,0.14590979
17130,0.14590979
17131,0.14590979
17132,0.14590979
17133,0.14590979
17134,0.14590979
17135,0.14590979
17136,0.14590979
17137,0.12746644
17138,0.14590979
17139,0.14590979
17140,0.14590979
17141,0.11745295
17142,0.14590979
17143,0.12446073
17144,0.14590979
17145,0.14590979
17146,0.09831363
17147,0.14590979
17148,0.099378794
17149,0.23889169
17150,0.10521296
17151,0.14590979
17152,0.14590979
17153,0.13939759
17154,0.14590979
17155,0.14590979
17156,0.14590979
17157,0.111126095
17158,0.14590979
17159,0.14590979
17160,0.100784004
17161,0.08967295
17162,0.14590979
17163,0.14590979
17164,0.14590979
17165,0.14590979
17166,0.10090959
17167,0.14590979
17168,0.20642951
17169,0.14590979
17170,0.14590979
17171,0.18288311
17172,0.09144947
17173,0.14590979
17174,0.42151967
17175,0.13899574
